"word"	"complex_word"	"folio"	"section"	"quire"	"panel"	"language"	"hand"	"misc"	"d.hand"	"placement"	"line_number"	"transcriber"	"line_initial"	"line_final"	"par_initial"	"par_final"
"otaraiin"	"otaraiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"H"	6	5	28	5
"sheky"	"sheky"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"H"	7	4	29	4
"okeeey"	"okeeey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"H"	8	3	30	3
"raiin"	"raiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"H"	9	2	31	2
"airal"	"airal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"H"	10	1	32	1
"ychol"	"ychol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	1	10	NA	NA
"oiin"	"oiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	2	9	NA	NA
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	3	8	NA	NA
"qockhal"	"qockhal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	4	7	NA	NA
"shal"	"shal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	5	6	NA	NA
"otaraiin"	"otaraiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	6	5	NA	NA
"sheky"	"sheky"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	7	4	NA	NA
"okeeey"	"okeeey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	8	3	NA	NA
"raiin"	"raiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	9	2	NA	NA
"airal"	"airal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"T"	10	1	NA	NA
"ychol"	"ychol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	1	10	NA	NA
"aiin"	"aiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	2	9	NA	NA
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	3	8	NA	NA
"qockhal"	"qockhal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	4	7	NA	NA
"shal"	"shal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	5	6	NA	NA
"otaraiin"	"otaraiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	6	5	NA	NA
"sheky"	"sheky"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	7	4	NA	NA
"okeeey"	"okeeey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	8	3	NA	NA
"raiin"	"raiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	9	2	NA	NA
"airal"	"airal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"15"	"F"	10	1	NA	NA
"tolshosor"	"tolshosor"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	1	10	1	14
"olkeedy"	"olkeedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	2	9	2	13
"qotaiin"	"qotaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	3	8	3	12
"otalar"	"otalar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	4	7	4	11
"opcheol"	"opcheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	5	6	5	10
"qeeoy"	"qeeoy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	6	5	6	9
"shey"	"shey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	7	4	7	8
"kais"	"kais"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	8	3	8	7
"otaiin"	"otaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	9	2	9	6
"am"	"am"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"H"	10	1	10	5
"tolshosor"	"tolshosor"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	1	9	NA	NA
"olkeedy"	"olkeedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	2	8	NA	NA
"qotaiin"	"qotaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	3	7	NA	NA
"otalar"	"otalar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	4	6	NA	NA
"opcheol"	"opcheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	5	5	NA	NA
"qeeoy"	"qeeoy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	6	4	NA	NA
"shey"	"shey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	7	3	NA	NA
"kair"	"kair"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	8	2	NA	NA
"otaiinam"	"otaiinam"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"T"	9	1	NA	NA
"tol"	"tol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	1	11	NA	NA
"shosor"	"shosor"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	2	10	NA	NA
"olkeedy"	"olkeedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	3	9	NA	NA
"qotaiin"	"qotaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	4	8	NA	NA
"otalar"	"otalar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	5	7	NA	NA
"opcheol"	"opcheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	6	6	NA	NA
"qeeoy"	"qeeoy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	7	5	NA	NA
"shey"	"shey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	8	4	NA	NA
"kais"	"kais"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	9	3	NA	NA
"otaiin"	"otaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	10	2	NA	NA
"am"	"am"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"16"	"F"	11	1	NA	NA
"sair"	"sair"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"H"	1	4	11	4
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"H"	2	3	12	3
"losaiin"	"losaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"H"	3	2	13	2
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"H"	4	1	14	1
"sair"	"sair"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"T"	1	4	NA	NA
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"T"	2	3	NA	NA
"losaiin"	"losaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"T"	3	2	NA	NA
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"T"	4	1	NA	NA
"sair"	"sair"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"F"	1	4	NA	NA
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"F"	2	3	NA	NA
"losaiin"	"losaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"F"	3	2	NA	NA
"chey"	"chey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"17"	"F"	4	1	NA	NA
"poalosy"	"poalosy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	1	11	1	25
"shey"	"shey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	2	10	2	24
"tar"	"tar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	3	9	3	23
"aiphy"	"aiphy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	4	8	4	22
"farsheey"	"farsheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	5	7	5	21
"fol"	"fol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	6	6	6	20
"rolchy"	"rolchy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	7	5	7	19
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	8	4	8	18
"opalkaiin"	"opalkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	9	3	9	17
"ypaiin"	"ypaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	10	2	10	16
"al"	"al"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"H"	11	1	11	15
"poalosy"	"poalosy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	1	10	NA	NA
"shey"	"shey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	2	9	NA	NA
"tar"	"tar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	3	8	NA	NA
"acphey"	"acphey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	4	7	NA	NA
"farsheey"	"farsheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	5	6	NA	NA
"fol"	"fol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	6	5	NA	NA
"rolchy"	"rolchy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	7	4	NA	NA
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	8	3	NA	NA
"opolkaiin"	"opolkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	9	2	NA	NA
"ypaiinal"	"ypaiinal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"T"	10	1	NA	NA
"poalosy"	"poalosy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	1	11	NA	NA
"shey"	"shey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	2	10	NA	NA
"taracphy"	"taracphy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	3	9	NA	NA
"far"	"far"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	4	8	NA	NA
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	5	7	NA	NA
"fal"	"fal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	6	6	NA	NA
"rolchy"	"rolchy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	7	5	NA	NA
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	8	4	NA	NA
"opalkaiin"	"opalkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	9	3	NA	NA
"ypaiin"	"ypaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	10	2	NA	NA
"al"	"al"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"18"	"F"	11	1	NA	NA
"oaiin"	"oaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	1	12	12	14
"ol"	"ol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	2	11	13	13
"rar"	"rar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	3	10	14	12
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	4	9	15	11
"ylar"	"ylar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	5	8	16	10
"aiin"	"aiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	6	7	17	9
"cholal"	"cholal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	7	6	18	8
"dy"	"dy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	8	5	19	7
"cheeody"	"cheeody"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	9	4	20	6
"okeeey"	"okeeey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	10	3	21	5
"cheodaiin"	"cheodaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	11	2	22	4
"aldy"	"aldy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"H"	12	1	23	3
"oaiin"	"oaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	1	12	NA	NA
"ol"	"ol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	2	11	NA	NA
"rar"	"rar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	3	10	NA	NA
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	4	9	NA	NA
"ylar"	"ylar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	5	8	NA	NA
"aiin"	"aiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	6	7	NA	NA
"chol"	"chol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	7	6	NA	NA
"aldy"	"aldy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	8	5	NA	NA
"cheeody"	"cheeody"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	9	4	NA	NA
"okeeey"	"okeeey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	10	3	NA	NA
"cheodaiin"	"cheodaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	11	2	NA	NA
"aldy"	"aldy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"T"	12	1	NA	NA
"oaiin"	"oaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	1	11	NA	NA
"ol"	"ol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	2	10	NA	NA
"rar"	"rar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	3	9	NA	NA
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	4	8	NA	NA
"ylaraiin"	"ylaraiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	5	7	NA	NA
"cholal"	"cholal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	6	6	NA	NA
"dy"	"dy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	7	5	NA	NA
"cheeody"	"cheeody"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	8	4	NA	NA
"okechy"	"okechy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	9	3	NA	NA
"cheodaiin"	"cheodaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	10	2	NA	NA
"aldy"	"aldy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"F"	11	1	NA	NA
"oaiin"	"oaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	1	13	NA	NA
"ol"	"ol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	2	12	NA	NA
"rar"	"rar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	3	11	NA	NA
"sheey"	"sheey"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	4	10	NA	NA
"ylar"	"ylar"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	5	9	NA	NA
"aiin"	"aiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	6	8	NA	NA
"chol"	"chol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	7	7	NA	NA
"al"	"al"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	8	6	NA	NA
"dy"	"dy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	9	5	NA	NA
"cheeody"	"cheeody"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	10	4	NA	NA
"okechy"	"okechy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	11	3	NA	NA
"cheodaiin"	"cheodaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	12	2	NA	NA
"aldy"	"aldy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"19"	"U"	13	1	NA	NA
"tcheol"	"tcheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"20"	"H"	1	2	24	2
"kcheedy"	"kcheedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"20"	"H"	2	1	25	1
"tcheol"	"tcheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"20"	"T"	1	2	NA	NA
"kcheedy"	"kcheedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"20"	"T"	2	1	NA	NA
"taror"	"taror"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	1	11	1	25
"olal"	"olal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	2	10	2	24
"okain"	"okain"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	3	9	3	23
"okaiin"	"okaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	4	8	4	22
"qotal"	"qotal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	5	7	5	21
"shaiin"	"shaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	6	6	6	20
"qokeol"	"qokeol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	7	5	7	19
"lkaiin"	"lkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	8	4	8	18
"okeeo"	"okeeo"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	9	3	9	17
"lkaiin"	"lkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	10	2	10	16
"aiin"	"aiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"H"	11	1	11	15
"taror"	"taror"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	1	10	NA	NA
"olal"	"olal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	2	9	NA	NA
"okain"	"okain"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	3	8	NA	NA
"okaiin"	"okaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	4	7	NA	NA
"qotal"	"qotal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	5	6	NA	NA
"shaiin"	"shaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	6	5	NA	NA
"qokeol"	"qokeol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	7	4	NA	NA
"lkaiin"	"lkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	8	3	NA	NA
"okeeo"	"okeeo"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	9	2	NA	NA
"lkaiinaiin"	"lkaiinaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"T"	10	1	NA	NA
"taror"	"taror"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	1	11	NA	NA
"olal"	"olal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	2	10	NA	NA
"okaiin"	"okaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	3	9	NA	NA
"okaiin"	"okaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	4	8	NA	NA
"qotal"	"qotal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	5	7	NA	NA
"shaiin"	"shaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	6	6	NA	NA
"qokeol"	"qokeol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	7	5	NA	NA
"lkaiin"	"lkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	8	4	NA	NA
"okeeo"	"okeeo"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	9	3	NA	NA
"lkaiin"	"lkaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	10	2	NA	NA
"ainn"	"ainn"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"21"	"F"	11	1	NA	NA
"yksheol"	"yksheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	1	11	12	14
"okaiiin"	"okaiiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	2	10	13	13
"shoikhy"	"shoikhy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	3	9	14	12
"daiin"	"daiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	4	8	15	11
"qotalal"	"qotalal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	5	7	16	10
"lshedy"	"lshedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	6	6	17	9
"qokal"	"qokal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	7	5	18	8
"r"	"r"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	8	4	19	7
"aiiin"	"aiiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	9	3	20	6
"okair"	"okair"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	10	2	21	5
"lldy"	"lldy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"H"	11	1	22	4
"yksheol"	"yksheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	1	10	NA	NA
"okaiiin"	"okaiiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	2	9	NA	NA
"shockhy"	"shockhy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	3	8	NA	NA
"daiin"	"daiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	4	7	NA	NA
"qotalal"	"qotalal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	5	6	NA	NA
"lshedy"	"lshedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	6	5	NA	NA
"qokal"	"qokal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	7	4	NA	NA
"raiiin"	"raiiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	8	3	NA	NA
"okair"	"okair"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	9	2	NA	NA
"lldy"	"lldy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"T"	10	1	NA	NA
"yksheol"	"yksheol"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"F"	1	10	NA	NA
"okaiin"	"okaiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"F"	2	9	NA	NA
"shockhy"	"shockhy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"F"	3	8	NA	NA
"daiin"	"daiin"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"F"	4	7	NA	NA
"qotalal"	"qotalal"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"F"	5	6	NA	NA
"lshedy"	"lshedy"	"f107r"	"S"	"T"	"I"	"B"	NA	NA	"3"	"P"	"22"	"F"	6	5	NA	NA
